AircraftId,Date,AircraftType,Origin,Destination,DepartureAEST,ArrivalAEST,Duration,,,,,,,,,,,,,,,,,,,
FD248,15/7/2022,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),4:37 pm,5:49 pm,72,,,,,,,,,,,,,,,,,,,
FD853,15/7/2022,PC12,Tennant Creek (TCA / YTNK),Alice Springs (ASP / YBAS),4:42 pm,5:48 pm,66,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Port Lincoln (PLO / YPLC),Ceduna (CED / YCDU),5:02 pm,6:08 pm,66,,,,,,,,,,,,,,,,,,,
FD874,15/7/2022,PC12,Maningrida (MNG / YMGD),Darwin Int'l / RAAF (DRW / YPDN),5:08 pm,6:06 pm,58,,,,,,,,,,,,,,,,,,,
FD530,15/7/2022,PC12,Booleroo Centre (YBOC),Adelaide Int'l (ADL / YPAD),5:09 pm,5:52 pm,43,,,,,,,,,,,,,,,,,,,
FD449,15/7/2022,B350,Dysart (DYA / YDYS),Mackay (MKY / YBMK),5:11 pm,5:39 pm,28,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Newman (ZNE / YNWN),Broome Int'l (BME / YBRM),5:25 pm,6:37 pm,72,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Newman (ZNE / YNWN),Lagrange Bay (YLGB),5:25 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD630J,15/7/2022,PC24,Derby (DRB / YDBY),Broome Int'l (BME / YBRM),5:35 pm,5:55 pm,20,,,,,,,,,,,,,,,,,,,
FD449,15/7/2022,B350,Mackay (MKY / YBMK),Rockhampton (ROK / YBRK),6:04 pm,6:44 pm,40,,,,,,,,,,,,,,,,,,,
FD619,15/7/2022,PC12,Jandakot (JAD / YPJT),Wiluna (WUN / YWLU),6:16 pm,7:54 pm,98,,,,,,,,,,,,,,,,,,,
FD619,15/7/2022,PC12,Jandakot (JAD / YPJT),Newman (ZNE / YNWN),6:16 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD609,15/7/2022,PC12,Broome Int'l (BME / YBRM),Derby (DRB / YDBY),6:18 pm,6:48 pm,30,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Lagrange Bay (YLGB),Broome Int'l (BME / YBRM),6:19 pm,6:35 pm,16,,,,,,,,,,,,,,,,,,,
FD629,15/7/2022,PC12,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),6:25 pm,10:05 pm,220,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Cairns Int'l (CNS / YBCS),6:38 pm,7:26 pm,48,,,,,,,,,,,,,,,,,,,
FD427,15/7/2022,B350,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),6:39 pm,7:21 pm,42,,,,,,,,,,,,,,,,,,,
FD427,15/7/2022,Unknown,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),6:39 pm,7:21 pm,42,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Ceduna (CED / YCDU),Port Lincoln (PLO / YPLC),6:41 pm,7:28 pm,47,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),6:41 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD493,15/7/2022,BE20,Charleville (CTL / YBCV),Birdsville (BVI / YBDV),7:01 pm,8:42 pm,101,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),7:27 pm,8:43 pm,76,,,,,,,,,,,,,,,,,,,
FD609,15/7/2022,PC12,Derby (DRB / YDBY),Broome Int'l (BME / YBRM),7:27 pm,8:48 pm,81,,,,,,,,,,,,,,,,,,,
FD489,15/7/2022,BE20,Cairns Int'l (CNS / YBCS),Kowanyama (KWM / YKOW),7:31 pm,8:35 pm,64,,,,,,,,,,,,,,,,,,,
FD630J,15/7/2022,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),7:35 pm,10:14 pm,159,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Cairns Int'l (CNS / YBCS),Townsville Int'l / RAAF (TSV / YBTL),7:49 pm,8:33 pm,44,,,,,,,,,,,,,,,,,,,
FD619,15/7/2022,PC12,Wiluna (WUN / YWLU),Meekatharra (MKR / YMEK),8:07 pm,8:34 pm,27,,,,,,,,,,,,,,,,,,,
FD619,15/7/2022,PC12,Newman (ZNE / YNWN),Meekatharra (MKR / YMEK),8:10 pm,9:17 pm,67,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Port Lincoln (PLO / YPLC),Adelaide Int'l (ADL / YPAD),8:14 pm,8:50 pm,36,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,BE20,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),8:21 pm,9:06 pm,45,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Broome Int'l (BME / YBRM),Derby (DRB / YDBY),8:45 pm,9:12 pm,27,,,,,,,,,,,,,,,,,,,
FD619,15/7/2022,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),9:02 pm,10:24 pm,82,,,,,,,,,,,,,,,,,,,
FD416,15/7/2022,BE20,Mount Isa (ISA / YBMA),Julia Creek (JCK / YJLC),9:08 pm,9:41 pm,33,,,,,,,,,,,,,,,,,,,
FD489,15/7/2022,BE20,Kowanyama (KWM / YKOW),Cooktown (CTN / YCKN),9:10 pm,10:03 pm,53,,,,,,,,,,,,,,,,,,,
FD478,15/7/2022,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:24 pm,10:35 pm,71,,,,,,,,,,,,,,,,,,,
FD493,15/7/2022,BE20,Birdsville (BVI / YBDV),Charleville (CTL / YBCV),9:26 pm,10:50 pm,84,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),Paraburdoo (YPBO),9:38 pm,10:31 pm,53,,,,,,,,,,,,,,,,,,,
FD248,15/7/2022,BE20,Adelaide Int'l (ADL / YPAD),Broken Hill (BHQ / YBHI),9:43 pm,10:46 pm,63,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:52 pm,11:15 pm,83,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mackay (MKY / YBMK),10:12 pm,10:59 pm,47,,,,,,,,,,,,,,,,,,,
FD278,15/7/2022,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),10:15 pm,11:28 pm,73,,,,,,,,,,,,,,,,,,,
FD416,15/7/2022,BE20,Julia Creek (JCK / YJLC),Mount Isa (ISA / YBMA),10:24 pm,10:59 pm,35,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,BE20,Brisbane (BNE / YBBN),Gladstone (GLT / YGLA),10:25 pm,11:29 pm,64,,,,,,,,,,,,,,,,,,,
FD489,15/7/2022,BE20,Cooktown (CTN / YCKN),Cairns Int'l (CNS / YBCS),10:57 pm,11:27 pm,30,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Paraburdoo (YPBO),Port Hedland Int'l (PHE / YPPD),11:12 pm,12:03 am,51,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Derby (DRB / YDBY),Broome Int'l (BME / YBRM),11:14 pm,11:41 pm,27,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,Unknown,Gladstone (GLT / YGLA),Gladstone (GLT / YGLA),11:29 pm,11:30 pm,1,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Whyalla (WYA / YWHA),11:42 pm,12:28 am,46,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Mackay (MKY / YBMK),Townsville Int'l / RAAF (TSV / YBTL),11:55 pm,12:40 am,45,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Olympic Dam (OLP / YOLD),Port Augusta (PUG / YPAG),12:09 am,12:44 am,35,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Ginbata (GBW / YGIA),Dave Forest (KFE / YFDF),12:26 am,12:43 am,17,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Dave Forest (KFE / YFDF),Port Hedland Int'l (PHE / YPPD),1:04 am,1:47 am,43,,,,,,,,,,,,,,,,,,,
FD624J,16/7/2022,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),1:25 am,3:16 am,111,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),1:53 am,2:56 am,63,,,,,,,,,,,,,,,,,,,
FD278,16/7/2022,BE20,Adelaide Int'l (ADL / YPAD),Broken Hill (BHQ / YBHI),2:01 am,3:07 am,66,,,,,,,,,,,,,,,,,,,
FD478,16/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),2:12 am,3:27 am,75,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Whyalla (WYA / YWHA),Adelaide Int'l (ADL / YPAD),2:22 am,2:54 am,32,,,,,,,,,,,,,,,,,,,
FD608,16/7/2022,PC12,Paraburdoo (YPBO),Port Hedland Int'l (PHE / YPPD),2:42 am,3:30 am,48,,,,,,,,,,,,,,,,,,,
FD619,16/7/2022,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),3:12 am,5:04 am,112,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),4:14 am,4:57 am,43,,,,,,,,,,,,,,,,,,,
FD619,16/7/2022,Unknown,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),5:04 am,5:04 am,0,,,,,,,,,,,,,,,,,,,
FD624J,16/7/2022,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),5:59 am,8:11 am,132,,,,,,,,,,,,,,,,,,,
FD423,16/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),7:48 am,9:40 am,112,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),8:11 am,8:52 am,41,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),8:18 am,8:52 am,34,,,,,,,,,,,,,,,,,,,
FD543,16/7/2022,PC12,Port Augusta (PUG / YPAG),Oodnadatta (YOOD),8:23 am,9:52 am,89,,,,,,,,,,,,,,,,,,,
FD580,16/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),8:31 am,9:58 am,87,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Broome Int'l (BME / YBRM),Fitzroy Crossing (FIZ / YFTZ),9:33 am,10:25 am,52,,,,,,,,,,,,,,,,,,,
FD478,16/7/2022,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:46 am,10:52 am,66,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),9:48 am,10:27 am,39,,,,,,,,,,,,,,,,,,,
FD489,16/7/2022,BE20,Cairns Int'l (CNS / YBCS),Horn Island (YHID),9:50 am,11:32 am,102,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Whyalla (WYA / YWHA),10:02 am,10:44 am,42,,,,,,,,,,,,,,,,,,,
FD538,16/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Whyalla (WYA / YWHA),10:02 am,10:44 am,42,,,,,,,,,,,,,,,,,,,
FD601,16/7/2022,PC12,Kalgoorlie-Boulder (KGI / YPKG),Esperance (EPR / YESP),10:08 am,11:01 am,53,,,,,,,,,,,,,,,,,,,
FD543,16/7/2022,PC12,Oodnadatta (YOOD),Cadney Hs (YCDH),10:14 am,10:38 am,24,,,,,,,,,,,,,,,,,,,
FD416,16/7/2022,BE20,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),10:40 am,12:13 pm,93,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Fitzroy Crossing (FIZ / YFTZ),Broome Int'l (BME / YBRM),10:45 am,11:42 am,57,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Brisbane (BNE / YBBN),Gladstone (GLT / YGLA),10:54 am,11:57 am,63,,,,,,,,,,,,,,,,,,,
FD480,16/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),11:02 am,12:53 pm,111,,,,,,,,,,,,,,,,,,,
FD619,16/7/2022,PC12,Jandakot (JAD / YPJT),Esperance (EPR / YESP),11:33 am,12:43 pm,70,,,,,,,,,,,,,,,,,,,
FD213,16/7/2022,BE20,Dubbo (DBO / YSDU),Walgett (WGE / YWLG),11:35 am,12:14 pm,39,,,,,,,,,,,,,,,,,,,
FD849,16/7/2022,PC12,Alice Springs (ASP / YBAS),Tanami (YTMN),11:37 am,1:07 pm,90,,,,,,,,,,,,,,,,,,,
FD601,16/7/2022,PC12,Esperance (EPR / YESP),Jandakot (JAD / YPJT),11:46 am,1:19 pm,93,,,,,,,,,,,,,,,,,,,
FD624J,16/7/2022,PC24,Broome Int'l (BME / YBRM),Port Hedland Int'l (PHE / YPPD),11:56 am,12:45 pm,49,,,,,,,,,,,,,,,,,,,
FD456,16/7/2022,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:56 am,1:08 pm,72,,,,,,,,,,,,,,,,,,,
FD580,16/7/2022,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),11:57 am,1:03 pm,66,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Brisbane (BNE / YBBN),Toowoomba (YTWB),12:19 pm,12:38 pm,19,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Gladstone (GLT / YGLA),Maryborough (MBH / YMYB),12:19 pm,12:55 pm,36,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Whyalla (WYA / YWHA),Hubert Wilkings Airstrip (YJST),12:31 pm,12:47 pm,16,,,,,,,,,,,,,,,,,,,
FD538,16/7/2022,PC12,Whyalla (WYA / YWHA),Hubert Wilkings Airstrip (YJST),12:31 pm,12:47 pm,16,,,,,,,,,,,,,,,,,,,
FD630J,16/7/2022,PC24,Jandakot (JAD / YPJT),Newman (ZNE / YNWN),12:35 pm,2:00 pm,85,,,,,,,,,,,,,,,,,,,
FD602,16/7/2022,PC12,Meekatharra (MKR / YMEK),Giles (YGLS),12:57 pm,2:47 pm,110,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Broome Int'l (BME / YBRM),Fitzroy Crossing (FIZ / YFTZ),1:03 pm,1:52 pm,49,,,,,,,,,,,,,,,,,,,
FD213,16/7/2022,BE20,Walgett (WGE / YWLG),Dubbo (DBO / YSDU),1:14 pm,1:51 pm,37,,,,,,,,,,,,,,,,,,,
FD478,16/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),1:15 pm,2:29 pm,74,,,,,,,,,,,,,,,,,,,
FD489,16/7/2022,BE20,Horn Island (YHID),Cairns Int'l (CNS / YBCS),1:23 pm,3:06 pm,103,,,,,,,,,,,,,,,,,,,
FD416,16/7/2022,BE20,Townsville Int'l / RAAF (TSV / YBTL),Osborne Mine (YOSB),1:23 pm,3:09 pm,106,,,,,,,,,,,,,,,,,,,
FD416,16/7/2022,BE20,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),1:23 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD619,16/7/2022,PC12,Esperance (EPR / YESP),Albany (ALH / YABA),1:36 pm,2:41 pm,65,,,,,,,,,,,,,,,,,,,
FD423,16/7/2022,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),1:42 pm,3:11 pm,89,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Maryborough (MBH / YMYB),Brisbane (BNE / YBBN),1:51 pm,2:26 pm,35,,,,,,,,,,,,,,,,,,,
FD427,16/7/2022,B350,Brisbane (BNE / YBBN),Kingaroy (KGY / YKRY),1:52 pm,2:19 pm,27,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Hubert Wilkings Airstrip (YJST),Port Pirie (PPI / YPIR),1:56 pm,2:07 pm,11,,,,,,,,,,,,,,,,,,,
FD538,16/7/2022,PC12,Hubert Wilkings Airstrip (YJST),Port Pirie (PPI / YPIR),1:56 pm,2:07 pm,11,,,,,,,,,,,,,,,,,,,
FD849,16/7/2022,PC12,Tanami (YTMN),Alice Springs (ASP / YBAS),1:57 pm,3:19 pm,82,,,,,,,,,,,,,,,,,,,
FD630J,16/7/2022,PC24,Newman (ZNE / YNWN),Karratha (KTA / YPKA),2:38 pm,3:23 pm,45,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Fitzroy Crossing (FIZ / YFTZ),Halls Creek (HCQ / YHLC),2:40 pm,3:16 pm,36,,,,,,,,,,,,,,,,,,,
FD248,16/7/2022,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),2:41 pm,4:09 pm,88,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Port Pirie (PPI / YPIR),Adelaide Int'l (ADL / YPAD),2:45 pm,3:20 pm,35,,,,,,,,,,,,,,,,,,,
FD538,16/7/2022,PC12,Port Pirie (PPI / YPIR),Adelaide Int'l (ADL / YPAD),2:45 pm,3:20 pm,35,,,,,,,,,,,,,,,,,,,
FD456,16/7/2022,BE20,Brisbane (BNE / YBBN),Emerald (EMD / YEML),2:47 pm,4:24 pm,97,,,,,,,,,,,,,,,,,,,
FD456,16/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),2:47 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD427,16/7/2022,B350,Kingaroy (KGY / YKRY),Wellcamp Airport (WTB / YBWW),2:57 pm,3:13 pm,16,,,,,,,,,,,,,,,,,,,
FD480,16/7/2022,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),2:57 pm,4:31 pm,94,,,,,,,,,,,,,,,,,,,
FD624J,16/7/2022,PC24,Port Hedland Int'l (PHE / YPPD),Jandakot (JAD / YPJT),3:08 pm,5:13 pm,125,,,,,,,,,,,,,,,,,,,
FD619,16/7/2022,PC12,Albany (ALH / YABA),Jandakot (JAD / YPJT),3:09 pm,4:10 pm,61,,,,,,,,,,,,,,,,,,,
FD602,16/7/2022,PC12,Giles (YGLS),Warburton (YWBR),3:16 pm,3:49 pm,33,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),3:25 pm,4:07 pm,42,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Toowoomba (YTWB),Goondiwindi (GOO / YGDI),3:27 pm,3:56 pm,29,,,,,,,,,,,,,,,,,,,
FD607,16/7/2022,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),3:44 pm,4:55 pm,71,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Halls Creek (HCQ / YHLC),Broome Int'l (BME / YBRM),3:51 pm,5:21 pm,90,,,,,,,,,,,,,,,,,,,
FD416,16/7/2022,BE20,Osborne Mine (YOSB),Mount Isa (ISA / YBMA),3:52 pm,4:19 pm,27,,,,,,,,,,,,,,,,,,,
FD427,16/7/2022,B350,Wellcamp Airport (WTB / YBWW),Brisbane (BNE / YBBN),4:09 pm,4:30 pm,21,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Wudinna (YWUD),4:09 pm,5:06 pm,57,,,,,,,,,,,,,,,,,,,
FD213,16/7/2022,BE20,Dubbo (DBO / YSDU),Bankstown (BWU / YSBK),4:12 pm,4:56 pm,44,,,,,,,,,,,,,,,,,,,
FD602,16/7/2022,PC12,Warburton (YWBR),Kalgoorlie-Boulder (KGI / YPKG),4:14 pm,5:59 pm,105,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Goondiwindi (GOO / YGDI),Dirranbandi (DRN / YDBI),4:18 pm,4:49 pm,31,,,,,,,,,,,,,,,,,,,
FD630J,16/7/2022,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),4:41 pm,6:33 pm,112,,,,,,,,,,,,,,,,,,,
FD630J,16/7/2022,PC24,Karratha (KTA / YPKA),Geraldton (GET / YGEL),4:41 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD456,16/7/2022,BE20,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),4:46 pm,5:20 pm,34,,,,,,,,,,,,,,,,,,,
FD543,16/7/2022,PC12,Cadney Hs (YCDH),Oodnadatta (YOOD),5:10 pm,5:30 pm,20,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Dirranbandi (DRN / YDBI),Saint George (SGO / YSGE),5:17 pm,5:38 pm,21,,,,,,,,,,,,,,,,,,,
FD608,16/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),Warrawagine Stn (WRW / YWWG),5:22 pm,5:54 pm,32,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Wudinna (YWUD),Port Lincoln (PLO / YPLC),5:32 pm,5:59 pm,27,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Saint George (SGO / YSGE),Toowoomba (YTWB),5:43 pm,6:27 pm,44,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Bundaberg (BDB / YBUD),Rockhampton (ROK / YBRK),5:46 pm,6:26 pm,40,,,,,,,,,,,,,,,,,,,
FD543,16/7/2022,PC12,Oodnadatta (YOOD),Port Augusta (PUG / YPAG),5:47 pm,7:11 pm,84,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Broome Int'l (BME / YBRM),Derby (DRB / YDBY),5:51 pm,6:18 pm,27,,,,,,,,,,,,,,,,,,,
FD213,16/7/2022,BE20,Bankstown (BWU / YSBK),Dubbo (DBO / YSDU),5:52 pm,6:48 pm,56,,,,,,,,,,,,,,,,,,,
FD493,16/7/2022,BE20,Charleville (CTL / YBCV),Blackall (BKQ / YBCK),6:08 pm,6:49 pm,41,,,,,,,,,,,,,,,,,,,
FD530,16/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),6:14 pm,7:43 pm,89,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Port Lincoln (PLO / YPLC),Kimba (YIMB),6:35 pm,7:13 pm,38,,,,,,,,,,,,,,,,,,,
FD248,16/7/2022,BE20,Adelaide Int'l (ADL / YPAD),Broken Hill (BHQ / YBHI),6:38 pm,7:34 pm,56,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Rockhampton (ROK / YBRK),Alpha (ABH / YAPH),6:58 pm,7:55 pm,57,,,,,,,,,,,,,,,,,,,
FD423,16/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),7:03 pm,8:59 pm,116,,,,,,,,,,,,,,,,,,,
FD608,16/7/2022,PC12,Warrawagine Stn (WRW / YWWG),West Angelas (WLP / YANG),7:06 pm,7:57 pm,51,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Derby (DRB / YDBY),Broome Int'l (BME / YBRM),7:18 pm,7:47 pm,29,,,,,,,,,,,,,,,,,,,
FD602,16/7/2022,PC12,Kalgoorlie-Boulder (KGI / YPKG),Meekatharra (MKR / YMEK),7:18 pm,8:37 pm,79,,,,,,,,,,,,,,,,,,,
FD489,16/7/2022,BE20,Cairns Int'l (CNS / YBCS),Weipa (WEI / YBWP),7:22 pm,8:51 pm,89,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Kimba (YIMB),Port Lincoln (PLO / YPLC),7:29 pm,7:59 pm,30,,,,,,,,,,,,,,,,,,,
FD467,16/7/2022,BE20,Toowoomba (YTWB),Brisbane (BNE / YBBN),7:34 pm,7:57 pm,23,,,,,,,,,,,,,,,,,,,
FD427,16/7/2022,B350,Brisbane (BNE / YBBN),Kingaroy (KGY / YKRY),7:51 pm,8:19 pm,28,,,,,,,,,,,,,,,,,,,
FD416,16/7/2022,BE20,Mount Isa (ISA / YBMA),Burketown (BUC / YBKT),7:55 pm,8:40 pm,45,,,,,,,,,,,,,,,,,,,
FD624J,16/7/2022,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),7:59 pm,10:18 pm,139,,,,,,,,,,,,,,,,,,,
FD543,16/7/2022,PC12,Port Augusta (PUG / YPAG),Adelaide Int'l (ADL / YPAD),8:26 pm,9:12 pm,46,,,,,,,,,,,,,,,,,,,
FD530,16/7/2022,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),8:31 pm,9:42 pm,71,,,,,,,,,,,,,,,,,,,
FD493,16/7/2022,BE20,Blackall (BKQ / YBCK),Brisbane (BNE / YBBN),8:37 pm,10:20 pm,103,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Port Lincoln (PLO / YPLC),Adelaide Int'l (ADL / YPAD),8:42 pm,9:19 pm,37,,,,,,,,,,,,,,,,,,,
FD608,16/7/2022,PC12,West Angelas (WLP / YANG),Port Hedland Int'l (PHE / YPPD),8:45 pm,9:35 pm,50,,,,,,,,,,,,,,,,,,,
FD416,16/7/2022,BE20,Burketown (BUC / YBKT),Doomadgee (DMD / YDMG),9:21 pm,9:40 pm,19,,,,,,,,,,,,,,,,,,,
FD425,16/7/2022,BE20,Alpha (ABH / YAPH),Rockhampton (ROK / YBRK),9:58 pm,10:53 pm,55,,,,,,,,,,,,,,,,,,,
FD416,16/7/2022,BE20,Doomadgee (DMD / YDMG),Mount Isa (ISA / YBMA),10:03 pm,10:52 pm,49,,,,,,,,,,,,,,,,,,,
FD427,16/7/2022,B350,Kingaroy (KGY / YKRY),Wellcamp Airport (WTB / YBWW),10:09 pm,10:27 pm,18,,,,,,,,,,,,,,,,,,,
FD629,16/7/2022,PC12,Broome Int'l (BME / YBRM),Ginbata (GBW / YGIA),10:25 pm,12:01 am,96,,,,,,,,,,,,,,,,,,,
FD534,16/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Olympic Dam (OLP / YOLD),10:26 pm,11:43 pm,77,,,,,,,,,,,,,,,,,,,
FD489,16/7/2022,BE20,Weipa (WEI / YBWP),Cairns Int'l (CNS / YBCS),10:51 pm,12:13 am,82,,,,,,,,,,,,,,,,,,,
FD423,16/7/2022,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),10:56 pm,12:36 am,100,,,,,,,,,,,,,,,,,,,
FD608,16/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),Jandakot (JAD / YPJT),11:01 pm,2:21 am,200,,,,,,,,,,,,,,,,,,,
FD624J,16/7/2022,PC24,Broome Int'l (BME / YBRM),Karratha (KTA / YPKA),11:47 pm,12:51 am,64,,,,,,,,,,,,,,,,,,,
FD493,17/7/2022,BE20,Brisbane (BNE / YBBN),Charleville (CTL / YBCV),12:14 am,1:55 am,101,,,,,,,,,,,,,,,,,,,
FD425,17/7/2022,BE20,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),12:15 am,12:54 am,39,,,,,,,,,,,,,,,,,,,
